0	1170
1	1105
2	946
3	1180
4	1484
5	916
6	1076
7	1155
8	1321
9	0
10	1534
11	1711
12	0
13	1842
14	0
15	2042
16	0
17	2093
18	0
19	2188
20	0
21	2275
22	0
23	2366
24	0
25	2407
26	0
27	0
28	2301
29	0
30	2416
31	0
32	2330
33	0
34	2333
35	0
36	0
37	2335
38	0
39	2313
40	0
41	2299
42	0
43	2168
44	0
45	0
46	2089
47	0
48	2040
49	0
50	1949
51	2050
52	0
53	2021
54	0
55	1941
56	0
57	1960
58	0
59	1972
60	0
61	2056
62	0
63	2032
64	0
65	2154
66	0
67	2172
68	0
69	2168
70	0
71	2293
72	0
73	0
74	2386
75	0
76	2505
77	0
78	2505
79	0
80	0
81	2659
82	0
83	2694
84	0
85	0
86	2713
87	0
88	0
89	2672
90	0
91	2740
92	0
93	0
94	2743
95	0
96	0
97	2688
98	0
99	2654
100	0
101	0
102	2515
103	0
104	2590
105	0
106	0
107	2565
108	0
109	2525
110	0
111	0
112	2443
113	0
114	2310
115	0
116	2379
117	0
118	0
119	2291
120	0
121	2141
122	0
123	2164
124	0
125	2161
126	0
127	2122
128	0
129	2096
130	0
131	2021
132	0
133	1969
134	0
135	1951
136	0
137	1898
138	0
139	1800
140	0
141	1742
142	1719
143	0
144	1711
145	0
146	1667
147	1721
148	0
149	1719
150	0
151	1744
152	1704
153	0
154	1686
155	0
156	1589
157	1599
158	0
159	1630
160	1538
161	0
162	1505
163	1500
164	0
165	1448
166	1551
167	0
168	1490
169	1433
170	0
171	1454
172	1498
173	1401
174	0
175	1451
176	1393
177	0
178	1446
179	1354
180	1377
181	0
182	1329
183	1312
184	1324
185	1305
186	0
187	1280
188	1313
189	1327
190	0
191	1365
192	1253
193	1296
194	1279
195	0
196	1237
197	1166
198	1130
199	1036
200	947
201	855
202	782
203	1378
204	1168
205	932
206	841
207	960
208	1016
209	969
210	977
211	1003
212	1026
213	1028
214	1068
215	1967
216	3707
217	0
218	0
219	0
220	35395
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
